ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i
1.758133,1.037569,1.459476,1.817722,3.800105,1.778881,0.9604102
0.3577518,2.669296,3.917486,4.269312,7.359583,1.850485,0.384992
6.495335,1.685251,2.26309,2.656942,3.28387,1.562144,0.9998317
1.57576,0.7796288,1.199371,1.509786,6.505677,2.773376,0.9998684
1.580816,0.8911934,1.304667,1.639169,6.134898,2.924064,0.6536124
1.990017,0.8725395,1.273628,1.602053,3.592792,1.618285,0.9997386
4.877678,1.456682,2.005836,2.343071,4.439667,2.008469,0.5560959
1.634432,0.8483353,1.249983,1.562826,4.499362,1.847619,0.4086006
1.860939,1.300295,1.818504,2.164417,4.63057,2.063457,0.7018783
1.273886,0.6193218,0.9750328,1.263628,6.503064,3.028085,0.3117031
2.610039,0.9117718,1.810213,2.07955,3.297777,1.5758,0.2486021
0.5909729,1.006868,1.976364,2.410259,3.431479,1.694685,0.6848348
1.727724,0.8790817,1.648121,1.868979,3.571761,1.409395,0.6752182
1.42901,0.7426653,1.148076,1.44205,10.70193,4.364591,0.5283197
1.936049,1.08602,1.585905,1.943249,8.638247,3.093826,0.3117876
2.109808,1.165655,1.630972,2.008142,3.892832,1.752493,0.7427296
1.765438,0.9658203,1.384991,1.741827,8.332365,3.145251,0.6370972
1.963999,1.208429,1.674458,2.023006,3.688865,1.657248,0.6134199
0.9016991,1.610548,2.443903,2.97876,2.78949,1.378147,0.7059402
1.541183,0.9507885,1.548834,1.970121,4.979923,2.36524,0.4756218
2.230913,1.930376,2.624468,3.13625,4.664491,2.031158,0.8498876
0.5771675,1.8132,2.456156,2.838598,5.106349,2.064472,0.9000122
4.476419,1.092752,1.868895,2.041264,2.480906,1.200274,0.509268
1.611368,0.9514732,1.336422,1.69507,4.453279,1.936875,0.894428
1.333029,0.6897545,1.112913,1.411098,5.897077,2.572722,0.5814412
1.956797,1.06419,1.476671,1.847958,4.740495,2.082684,0.7960922
2.490818,1.266453,2.246838,2.73308,2.712313,1.212181,0.9997865
0.4792805,0.7816067,1.48147,1.753153,3.944575,1.769443,0.8564559
2.62834,1.7372,2.484041,2.91095,2.346187,1.293608,0.7957283
3.272282,1.185684,2.254795,2.583773,3.978367,1.774915,0.4934512
0.3094635,0.6476135,1.109087,1.323988,3.090568,1.406604,0.4782774
1.864819,1.102757,1.493126,1.740309,3.285728,1.49237,0.7260858
1.104242,0.5991764,0.944437,1.223186,3.909117,1.959097,0.7410945
2.268211,1.140009,1.589869,1.961269,6.247168,2.651854,0.8268641
1.67564,0.8051624,1.234705,1.540018,6.312218,2.890739,0.7942003
1.915302,1.576635,2.432247,2.82398,4.397357,1.962612,0.6724399
1.798988,1.786352,2.48538,2.98558,5.2408,2.107527,0.9997158
3.761751,1.727577,2.542784,2.674246,5.360834,1.693973,0.1623915
1.84374,0.815567,1.187352,1.508592,4.992956,2.225686,0.5036263
1.555023,0.7793999,1.161184,1.462454,3.868086,1.680168,0.7754584
2.069239,1.070528,1.516235,1.84305,4.05251,1.815389,0.7891629
1.398912,0.614233,0.9305534,1.165318,7.659311,3.677104,0.6000043
3.182114,1.009571,1.707253,2.107992,3.272303,1.422001,0.5673805
0.6496315,1.27705,2.349604,2.750254,2.620383,1.283836,0.5741145
2.103748,1.687927,2.351656,2.749119,3.972211,1.797096,0.3991257
0.1391945,1.61516,2.885567,3.339378,2.683385,1.141617,0.1785083
1.507597,0.8319397,1.263311,1.632803,2.958103,1.447175,0.5923204
0.611063,1.477962,2.637144,2.821053,2.809616,1.343993,0.6573458
6.17231,1.749651,2.425108,2.945812,5.303513,2.625787,0.5576466
5.495911,1.288998,2.305021,2.112072,2.969676,3.194953,0.6770339
0.5661755,2.064745,2.922955,3.445242,2.85615,1.544306,0.6110362
0.7652264,1.354528,2.150276,2.585428,2.585835,1.261927,0.5632493
3.533365,1.221163,2.30364,2.815462,6.599861,1.319541,0.7139475
2.337828,1.969576,3.041296,3.441288,2.739312,1.347314,0.2276624
1.704432,0.9086342,1.301878,1.607004,3.631748,1.667505,0.4357341
1.964602,0.9258194,1.310083,1.651472,3.615712,1.64819,0.7770675
0.7675056,1.799795,2.716139,3.038147,3.775309,1.424811,0.2233036
1.821373,1.108128,1.593134,1.885841,6.027487,2.740986,0.6814523
1.294725,0.4834156,0.7322617,0.9124908,5.445138,2.484128,0.8241844
2.153147,1.476355,2.024672,2.353779,8.209286,3.366484,0.914516
1.592665,1.31646,2.116175,2.495083,3.197404,1.454537,0.4838919
3.05106,1.931784,3.233948,3.522161,5.367315,1.777603,0.6329749
1.57868,1.491594,2.517759,3.106178,27.92576,3.192573,0.3623549
0.8969612,0.6506748,1.026941,1.260052,5.557446,2.342769,0.5205182
1.125174,0.3844528,0.6476765,0.7995758,5.152887,2.419526,0.8702614
1.565189,0.8871689,1.258801,1.456305,5.071805,2.44258,0.4634903
4.141985,1.294279,2.497238,2.858904,3.232558,1.412565,0.3532755
3.203426,1.630812,2.613268,2.970137,3.435532,1.420584,0.1627337
1.395836,1.503464,2.352211,2.673645,6.333933,1.202742,0.4612165
2.774923,1.379122,2.522053,3.284122,4.696978,1.79925,0.5610305
0.7570496,1.626541,2.44915,3.046364,2.676737,1.290524,0.400003
1.809914,1.171854,1.602201,1.930857,3.294496,1.412463,0.9997569
2.560627,1.41984,1.85585,2.214556,5.089363,2.18381,0.6599265
1.522755,0.9231396,1.287455,1.583155,3.675998,1.642349,0.9998008
1.75367,1.363346,1.810583,2.1245,2.048832,0.9720181,0.8001112
1.54401,1.391235,2.298819,2.765547,2.488605,1.363628,0.797971
2.086153,1.727835,2.335093,2.691462,4.350761,1.887638,0.954713
2.315845,1.115309,1.574945,1.90036,4.360857,2.191979,0.8276052
0.9282742,0.5380421,0.8931103,1.091152,3.108111,1.493902,0.4215243
3.373009,1.4652,1.974468,2.313433,3.236707,1.473284,0.9169781
1.674141,1.31938,1.812996,2.146744,1.744832,0.8258191,0.8499465
2.961365,1.505627,2.863728,3.579506,1.513075,0.766478,0.7998692
2.160156,1.183468,1.727308,1.992598,2.149929,0.9503757,0.5105889
1.547848,0.7141914,1.08593,1.464571,5.966556,2.897488,0.6765631
0.6261368,0.8946686,1.274969,1.570536,2.332231,1.152377,0.565356
2.998453,1.671339,2.419436,2.835377,2.175011,0.9608783,0.9633343
1.611256,1.797703,2.402451,2.77939,2.651752,1.271097,0.8501437
0.5740051,1.720083,2.771393,3.402428,7.356783,1.500229,0.3618995
0.9211998,1.881512,2.558363,3.016195,3.349937,1.287838,0.7779685
0.4962559,0.7267666,1.005936,1.197845,1.368022,0.7004265,0.4773152
0.9818153,0.3116646,0.5567837,0.6840076,7.706137,3.623692,0.5101062
2.522682,1.719425,2.729614,3.119955,4.445039,1.225953,0.9999808
3.308901,1.703697,2.58,3.141142,3.902728,1.515937,0.3999783
0.9390812,0.3843861,0.57827,0.700737,2.768057,1.126405,0.9311858
2.790165,1.352028,1.885599,2.298161,2.798718,1.230807,0.3999334
1.011183,0.2741909,0.5312195,0.5529423,2.357556,1.140153,0.534958
2.092854,1.467508,1.914797,2.216677,4.982632,1.898503,0.8290648
1.349693,0.864975,1.231356,1.505478,6.140877,2.717616,0.9838553
2.259132,1.343182,1.803419,2.038834,2.259768,1.068654,0.8827753
0.9491405,0.5967922,0.9491673,1.076267,2.100593,1.025998,0.9976586
0.8055382,0.6946526,1.015089,1.216717,3.420124,1.659354,0.6108241
0.6199303,1.81691,2.751659,3.150547,1.94749,1.082477,0.7857628
2.982697,1.194847,2.502815,2.917892,3.036315,1.125309,0.9998335
1.912811,0.6376514,0.9920349,1.260483,4.571198,2.105994,0.4498773
2.203873,1.279734,1.774666,2.086683,3.234786,1.412245,0.6999086
3.315233,1.280943,1.754412,2.088612,1.856135,0.9221319,0.99967
0.892498,0.3585262,0.5936489,0.744318,4.48415,2.352342,0.6895133
3.357796,1.832663,2.520233,3.141928,11.30387,1.668119,0.2672715
1.949345,1.285736,2.192261,2.827421,1.553328,0.8133562,0.961253
-0.6426105,3.315725,4.198219,4.593565,5.346861,1.051269,0.4711923
1.427656,0.685236,1.095573,1.38217,4.391424,2.021387,0.5926905
1.134335,0.6800556,1.050158,1.232002,2.84532,1.422545,0.8919749
0.6932373,1.525438,2.394732,2.74292,6.107441,0.9643072,0.6372465
0.7911377,-0.4300499,-0.1398964,-0.2104893,3.147195,0.9401358,0.9998249
0.6680832,1.680683,2.6532,3.077772,2.664098,1.075352,0.6602166
2.105797,1.01634,1.451551,1.785868,4.971578,2.091187,0.6658622
1.079126,0.4170971,0.6794128,0.6782856,4.676086,1.893763,0.1493721
1.235508,0.4629612,0.692318,0.8679371,4.892184,1.998065,0.9149469
1.462984,0.822073,1.256954,1.606625,6.289866,2.732322,0.2608502
1.328907,0.5802822,0.9034843,1.097187,5.837022,2.82712,0.4308165
1.544609,1.490404,2.037325,2.326193,2.611695,1.255236,0.9793566
2.501947,0.9926338,1.423307,1.763699,3.405268,1.593328,0.241452
0.5191422,3.196047,4.300163,4.930641,6.020834,1.645003,0.9296432
1.205914,1.319492,1.776638,2.08445,2.278813,1.047348,0.9976627
0.9473991,0.4745655,0.6475925,0.7607956,2.760332,1.468215,0.6499925
0.6649799,0.7675648,0.8664303,1.062178,2.039263,0.9974361,0.420336
1.076132,0.4010372,0.6311092,0.6731758,2.852851,1.323935,0.8660287
2.065586,1.624983,2.170553,2.676142,4.576819,1.334287,0.5500185
1.714741,0.6961193,0.9944954,1.058958,2.541717,1.250292,0.9997945
1.22826,0.3326111,0.70257,-0.9806747,2.969525,12.81558,0.3538751
0.8202953,1.182167,2.500534,3.12229,1.963563,0.87665,0.6130422
2.693115,1.272335,1.722954,2.051193,2.653441,1.384978,0.2619081
-0.5838299,1.988737,3.669373,4.270329,11.30469,1.096653,0.9999166
1.018848,0.4022541,0.6466293,0.7653847,3.04717,1.544735,0.4978133
2.097214,0.9291744,1.300446,1.647326,2.745621,1.238241,0.9998308
1.594725,1.285778,1.745567,2.041676,3.478875,1.543643,0.6558439
1.29652,0.454443,0.73703,0.8410912,2.432843,1.21267,0.4633805
2.281754,1.29767,1.780672,2.127783,2.683552,1.255322,0.3092848
1.219467,0.5011044,0.8066483,0.9797821,8.767085,3.805374,0.9289902
2.615088,1.762396,2.529623,2.850279,2.526333,1.095258,0.8436743
1.473579,1.75399,2.465113,2.882797,2.596223,1.184473,0.3194726
1.807995,1.078753,1.611488,1.976406,2.728877,1.3503,0.5559478
1.344437,0.6198921,0.9383068,1.190212,4.499826,2.060897,0.67655
-0.3288784,0.9159145,1.450024,1.624611,2.136579,0.9915696,0.9997595
0.9646931,0.5949364,0.9254341,0.8954906,2.206831,1.068731,0.8586277
1.352446,1.677938,2.570251,3.046339,2.297264,1.131595,0.9899124
1.102087,1.048597,1.426973,1.843235,2.442035,1.110522,0.5999936
0.9108639,1.64905,2.672459,3.213943,1.719342,0.8426572,0.9270765
-0.05271339,1.460264,2.284794,2.589144,4.242332,1.750165,0.5455334
2.018496,1.619959,2.560064,3.125267,2.740157,1.105227,0.6086994
-0.3528233,1.957829,2.982475,3.543791,1.869336,0.9821843,0.988248
0.3900986,2.816071,3.818359,4.399395,4.861413,1.692147,0.4496217
3.585867,1.656069,2.584517,2.910852,2.094771,1.096536,0.9999331
-0.2189083,2.997316,3.915239,4.444828,2.968994,2.822969,0.2500438
2.235155,0.8752422,1.209023,1.461845,2.176624,1.032894,0.3983946
1.239393,0.8951416,1.323866,1.608316,4.197992,1.529648,0.9986675
1.600695,1.077972,1.555567,1.764837,3.090025,1.458219,0.6696312
2.068726,1.169474,1.606186,1.951899,4.293816,1.853464,0.93189
2.950184,1.802259,2.380848,2.725241,3.482655,1.443063,0.8893495
-1.173723,3.003935,3.979059,4.522627,3.135445,1.275892,0.2178157
1.771919,1.202858,1.641296,1.954657,6.196501,1.624982,0.4285949
0.9155674,0.54702,0.8038654,1.007969,3.099792,1.619394,0.7527274
1.279598,0.8808556,1.163063,1.600597,2.888623,1.410027,0.9998404
1.872038,1.454664,2.061155,2.514221,4.622028,1.708753,0.5599656
2.873672,1.424711,2.03558,2.490177,2.964042,1.216166,0.5554356
1.580679,1.628826,2.173876,2.571903,2.342502,1.143728,0.9999773
3.184065,1.968227,2.577431,2.92663,2.312046,1.199476,0.5499725
2.637045,1.350363,2.376122,2.797087,2.660886,1.315869,0.9328136
1.631617,0.972805,1.468344,1.730186,6.652242,3.023394,0.7740672
1.914545,1.112101,1.617941,1.921246,3.311579,1.497431,0.9074464
1.589392,0.6678257,1.040667,1.287905,3.095166,1.501573,0.6163753
1.284382,0.7265491,1.140671,1.370657,3.753368,1.774294,0.6200102
0.982048,0.8108978,1.084343,1.318325,2.532895,1.310412,0.5420743
1.704014,1.141998,1.512993,1.872192,3.311712,1.428659,0.9342242
1.766138,1.216835,1.698902,1.987246,2.468441,1.128771,0.2005353
0.6376343,1.03828,1.503687,1.876724,2.986788,1.308673,0.2558561
1.716654,0.9121761,1.347164,1.558161,7.439289,3.371658,0.4499881
1.766457,0.7974091,1.176102,1.471313,7.344614,2.919454,0.8375218
0.9213905,0.9544258,1.226906,1.557421,3.04462,1.399053,0.9962305
1.871792,1.300978,1.764688,2.072159,3.799833,1.560792,0.6623903
1.79072,0.8474312,1.233028,1.493895,2.713906,1.261937,0.9912253
2.997299,1.500433,2.006176,2.403891,2.556482,1.157449,0.2499692
1.011511,0.3193703,0.5636997,0.6781387,13.0152,3.385539,0.2778242
1.794537,1.047462,1.489679,1.874212,3.638499,1.473841,0.9240711
1.547052,1.688278,2.277824,2.618877,2.553607,1.125318,0.4959796
0.2692909,1.767128,2.721254,3.186117,1.860915,1.088956,0.8111627
1.066004,1.26252,2.58725,3.083729,5.240765,1.333063,0.6021398
1.587311,1.449821,2.196535,2.531857,2.279371,1.100606,0.6680727
1.872253,1.367701,1.889189,2.247709,4.238816,1.841934,0.8658554
1.497736,1.75338,2.42251,2.808176,3.818953,1.621755,0.4909108
2.37756,1.982241,3.070557,3.655676,3.482904,1.281981,0.7124106
1.839272,1.124649,1.55443,1.921158,4.492041,1.769768,0.7622302
0.8756142,1.320375,2.397114,2.819632,2.189152,1.290013,0.7917081
1.856194,0.8265352,1.20288,1.517995,5.354161,2.346997,0.3656782
1.421276,0.7498055,1.148224,1.448009,3.942952,1.827782,0.6843601
1.519907,0.8149147,1.257195,1.602581,8.044447,3.504294,0.2499565
1.077793,1.11595,1.468765,1.486126,1.377388,0.6977423,0.7796757
2.129797,1.730877,2.537399,2.937626,2.661882,1.313652,0.6949914
0.1262627,1.728113,3.061663,3.617102,2.069627,1.126459,0.711306
1.122675,0.5567093,0.9708519,1.164768,3.243307,1.395026,0.5539463
2.059179,1.270123,1.811951,2.200396,3.994811,1.927437,0.5123484
2.437033,1.415058,1.930761,2.285151,3.425862,1.508898,0.9628767
1.88217,1.820637,2.648712,3.131193,4.294742,1.774264,0.5502188
-0.05230522,1.370537,2.575502,3.16412,2.386935,1.146064,0.8047023
2.162521,1.442684,2.348427,2.758337,3.771533,1.660122,0.8120332
0.08245087,1.791553,3.018608,3.586905,3.579541,1.597667,0.808794
1.995089,0.9076805,1.304573,1.627666,3.277103,1.458079,0.7455129
1.245762,0.7247486,1.126406,1.352791,4.782343,2.250156,0.778282
2.504513,1.299919,1.847322,2.182159,4.681652,2.255418,0.456989
0.7607517,0.800766,1.54775,1.801891,3.121482,1.602461,0.6696673
1.986944,0.9424496,1.348207,1.673951,7.867198,3.194299,0.7535974
1.8666,0.954649,1.366364,1.694498,4.695405,1.943088,0.8118485
2.182199,1.53121,2.060284,2.429436,3.518378,1.431341,0.8852087
2.419603,1.5154,2.058947,2.428495,2.839571,1.293617,0.6525429
2.973291,1.614658,2.75807,3.235443,2.239638,1.069436,0.7329295
0.5668755,1.435352,2.495731,2.493071,43.76673,1.553771,0.8514826
1.389778,0.7294426,1.096668,1.375299,7.700714,3.785298,0.5878037
1.298019,0.695179,1.065924,1.334987,7.891777,3.715037,0.7561637
1.004663,0.5122604,0.8911266,1.055933,2.585246,1.230516,0.5216014
1.938192,0.908453,1.298683,1.619801,3.247392,1.435416,0.242086
1.754015,0.8250561,1.179041,1.477165,2.543428,1.14862,0.580273
2.986217,1.607847,2.425106,2.850319,2.382598,1.078445,0.8010612
1.612019,0.9691963,1.414379,1.733158,4.735602,2.007423,0.7799059
4.243515,1.708714,2.257345,2.606207,2.962332,1.498301,0.8958967
1.006565,1.471388,2.27302,2.799719,3.921868,1.47555,0.9338381
1.617878,0.7641525,1.185411,1.462297,8.429423,3.58276,0.1721372
1.786697,0.9394512,1.393122,1.772466,3.323861,1.539715,0.3243984
1.960518,0.9179888,1.330455,1.66042,11.29295,4.237494,0.9998565
1.820225,1.347036,1.85276,2.189402,4.409433,1.852427,0.9764459
1.058641,1.612642,2.260439,2.699177,4.013298,1.825014,0.4943866
0.8621292,1.286392,2.015333,2.476898,2.573801,1.092204,0.4946897
-0.2021809,1.67297,3.080589,3.694202,7.280122,1.233148,0.8667937
1.170664,0.7799015,1.196812,1.471848,3.239748,1.59391,0.6699391
2.218105,1.558998,2.11614,2.430243,5.694004,2.274184,0.7430807
4.052149,1.921671,2.430435,2.473537,1.525543,0.7645252,0.7319462
1.942663,1.002737,1.463671,1.843915,3.771569,1.711787,0.6296315
1.29454,0.5946407,0.9790783,1.237587,3.69857,1.703327,0.212133
0.5812931,1.246578,2.249619,2.983038,2.223168,1.016209,0.6334868
1.819582,1.046612,1.465581,1.802673,6.156819,2.591872,0.6970224
1.477137,0.866106,1.237555,1.528561,2.606118,1.168419,0.6363101
1.881853,0.9510593,1.366029,1.720799,4.177392,1.729634,0.6094012
1.481762,0.9400578,1.36788,1.717473,9.711806,4.381988,0.8847018
1.909391,1.750326,2.622292,3.008495,1.9267,0.9226513,0.8625195
1.899359,0.9240665,1.326612,1.666571,3.261013,1.406388,0.8388624
1.802311,1.026035,1.450748,1.760548,3.712772,1.641515,0.1999825
2.149239,1.463696,2.002825,2.381437,4.43397,2.065294,0.8151281
0.9828358,1.434978,2.297079,2.71427,3.335815,1.112302,0.6135418
1.878349,0.9425373,1.341696,1.675094,4.747065,2.067553,0.6530859
1.969187,1.207504,1.668858,2.041405,4.977688,2.057836,0.7848663
1.9505,1.050289,1.481146,1.829906,3.796791,1.624541,0.8026379
1.346264,1.806932,2.423698,2.863186,2.612355,1.196051,0.8968015
1.518463,1.7707,2.485886,2.870926,3.250066,1.630267,0.6967134
2.764828,1.412428,2.455231,2.999022,3.292718,0.9805132,0.7792152
1.57021,1.099035,1.571072,1.93071,3.085531,1.363506,0.6907948
1.354998,0.7369556,1.156546,1.461386,5.04996,2.423897,0.714592
1.701099,0.8030281,1.213917,1.49795,2.446512,1.109768,0.6834137
1.610828,0.8351994,1.215681,1.507019,5.803269,2.24088,0.6711364
2.135822,1.042892,1.474251,1.831894,4.282896,1.549864,0.6608508
1.300785,0.6748085,1.056664,1.341311,6.002283,2.785124,0.7826775
1.753231,0.8453655,1.218504,1.508282,3.192111,1.259025,0.3272414
1.536474,1.787155,2.595463,3.079493,3.85091,1.679437,0.7613894
2.208891,1.691626,2.678885,3.03278,4.096202,1.430567,0.8699161
0.942482,0.4194469,0.7396851,0.8723431,3.724319,1.93031,0.8759946
1.920553,0.9264641,1.331371,1.677954,2.721324,1.204752,0.6543831
2.684288,1.445683,2.335188,2.731684,3.870599,1.537214,0.7712783
1.948473,1.636669,2.551918,3.135712,3.935298,0.9014958,0.6499229
1.239115,0.4972382,0.6931973,0.7522469,1.788968,0.7708797,0.3324123
1.306627,0.720293,1.133524,1.429325,4.472818,2.148433,0.4787786
-0.1546402,1.230707,1.987402,2.183649,3.714537,1.564059,0.8499689
1.961447,0.9778643,1.401505,1.755035,10.25703,4.127515,0.7935129
2.342516,1.093615,1.580172,1.981124,3.857687,1.723127,0.3432787
1.867144,0.9874916,1.438707,1.794455,3.950577,1.700548,0.1676205
1.529612,1.636971,2.24258,2.666344,4.309711,1.73178,0.5868059
1.235979,0.5609283,0.9280148,1.123419,3.257703,1.510794,0.2605573
0.4670258,0.2039852,0.6223431,0.8472404,1.862707,0.8481722,0.7404475
1.406221,0.8141994,1.210194,1.52582,4.24801,1.865831,0.6711065
1.487434,0.7206097,1.193512,1.480732,2.04441,0.984542,0.8841373
4.036587,1.776562,2.334324,2.644094,2.518861,1.120668,0.4569422
2.202717,1.68457,2.262568,2.625637,4.658268,1.918694,0.7632209
0.6655655,1.155476,2.148123,2.537409,4.8153,1.514114,0.6035258
1.284803,0.5265121,0.802721,0.9970818,7.756876,3.532357,0.6637056
2.92403,1.744356,2.335621,2.76158,3.680653,1.553687,0.9999821
1.848965,1.069508,1.93083,2.334572,2.112064,0.9666741,0.7298363
1.110506,0.5063438,0.7731533,0.959938,7.482957,3.788594,0.7583167
1.11738,0.3591251,0.5299664,0.6125259,7.86677,3.74905,0.5172141
0.9045734,1.566452,2.467859,2.889816,2.899058,1.319083,0.584935
1.525799,0.820116,1.285206,1.586225,3.820906,1.775705,0.5128619
1.488049,1.762896,2.359724,2.756136,2.547366,1.227293,0.816864
1.930882,1.608259,2.250772,2.624275,3.865991,1.622513,0.5094584
1.610449,0.7906322,1.198687,1.416637,4.05976,1.905243,0.854607
2.075052,1.083233,1.534313,1.866549,3.893326,1.741468,0.6551024
2.173851,0.9263821,1.324593,1.642607,2.724627,1.248367,0.7353889
2.054974,1.021309,1.482107,1.842184,3.802018,1.506878,0.2581758
0.6542931,1.21011,1.971275,2.313354,4.932634,1.903707,0.6173542
2.088631,1.729624,2.901766,3.360228,6.486134,2.30496,0.932635
1.396214,0.7103243,1.050293,1.35695,13.67846,5.832303,0.3547422
2.046898,1.81513,2.83215,3.38184,3.238795,1.231161,0.8620643
1.969238,1.697786,2.613983,2.94405,2.662369,1.222156,0.7355458
1.096466,1.486383,2.445904,2.970568,2.359998,1.313739,0.4512446
2.691637,1.804531,2.622591,3.135683,2.565982,0.9063927,0.6805682
1.627274,1.562588,2.395603,2.798597,11.30414,1.590268,0.7931824
1.062618,1.314547,2.074474,2.550606,2.928629,1.365945,0.8730881
2.958401,1.24543,1.737646,2.021742,5.671159,2.381615,0.609008
1.39992,0.9737492,1.406176,1.667982,6.739202,2.916179,0.6613244
1.106491,0.5576782,0.8965254,1.061943,8.326074,3.806937,0.7957926
0.831953,1.405397,2.454203,2.888496,4.059618,1.830852,0.3279282
2.201101,1.315657,1.863226,2.156582,18.26838,2.156252,0.813159
2.016453,0.9922256,1.4212,1.737009,5.937223,2.511021,0.7354071
1.687887,1.506618,2.075104,2.391548,3.233122,1.539609,0.4175908
1.575794,0.7549534,1.18989,1.41251,5.435856,2.663246,0.5916095
3.51301,2.450617,3.515265,4.077036,8.307198,3.090285,0.6100839
2.066494,2.024805,2.640533,3.059746,3.348593,1.51872,0.3015845
0.4478092,1.550097,2.495306,2.958414,2.342041,1.402848,0.9997227
0.4091816,1.255985,2.249989,2.960833,2.901235,1.237539,0.4792253
1.899059,1.719786,2.303816,2.830601,5.556889,2.015385,0.6151285
1.175551,0.5916023,0.9224644,1.228368,6.020981,2.502083,0.3613494
1.975414,0.9815445,1.456661,1.796962,5.58718,2.295035,0.6903965
0.4074402,0.09057999,0.4010773,0.2534313,1.591215,0.8432475,0.4715875
1.589962,0.7827816,1.197945,1.517313,4.440757,1.85363,0.6864517
1.271013,0.5980206,0.9206247,1.189473,8.857252,3.98983,0.7198592
0.911993,0.2504253,0.4354534,0.4694481,6.268704,2.960261,0.7404382
0.4322357,1.606604,2.726145,3.077225,1.684252,0.9165988,0.665185
